trial0000042, 000450, SNPR, 172, 4, 43.000000, SZIP, 576, 4, 144.000000, ZIP, 1944, 16, 121.500000, 134, 151, 
trial0000043, 000450, SNPR, 201, 4, 50.250000, SZIP, 620, 4, 155.000000, ZIP, 2030, 16, 126.875000, 124, 179, 
trial0000044, 000450, SNPR, 186, 4, 46.500000, SZIP, 533, 4, 133.250000, ZIP, 2012, 16, 125.750000, 166, 175, 
trial0000045, 000450, SNPR, 119, 4, 29.750000, SZIP, 546, 4, 136.500000, ZIP, 1671, 16, 104.437500, 128, 143, 
trial0000046, 000450, SNPR, 193, 4, 48.250000, SZIP, 412, 4, 103.000000, ZIP, 1949, 16, 121.812500, 166, 168, 
trial0000047, 000450, SNPR, 239, 4, 59.750000, SZIP, 477, 4, 119.250000, ZIP, 1826, 16, 114.125000, 159, 167, 
trial0000048, 000450, SNPR, 188, 4, 47.000000, SZIP, 506, 4, 126.500000, ZIP, 2041, 16, 127.562500, N, 201, 
trial0000049, 000450, SNPR, 146, 4, 36.500000, SZIP, 487, 4, 121.750000, ZIP, 1807, 16, 112.937500, 129, 150, 
trial0000050, 000450, SNPR, 220, 4, 55.000000, SZIP, 543, 4, 135.750000, ZIP, 1760, 16, 110.000000, 166, 170, 
trial0000001, 000450, SNPR, 309, 6, 51.500000, SZIP, 397, 4, 99.250000, ZIP, 1729, 14, 123.500000, 117, 147, 
trial0000002, 000450, SNPR, 285, 6, 47.500000, SZIP, 542, 4, 135.500000, ZIP, 1857, 14, 132.642857, 128, 139, 
trial0000003, 000450, SNPR, 172, 6, 28.666667, SZIP, 530, 4, 132.500000, ZIP, 1610, 14, 115.000000, 161, 177, 
trial0000004, 000450, SNPR, 316, 6, 52.666667, SZIP, 511, 4, 127.750000, ZIP, 1674, 14, 119.571429, 110, 141, 
trial0000005, 000450, SNPR, 216, 6, 36.000000, SZIP, 521, 4, 130.250000, ZIP, 1577, 14, 112.642857, 162, 172, 
trial0000006, 000450, SNPR, 285, 6, 47.500000, SZIP, 426, 4, 106.500000, ZIP, 1545, 14, 110.357143, 109, 184, 
trial0000007, 000450, SNPR, 219, 6, 36.500000, SZIP, 540, 4, 135.000000, ZIP, 1688, 14, 120.571429, N, 150, 
trial0000008, 000450, SNPR, 314, 6, 52.333333, SZIP, 449, 4, 112.250000, ZIP, 1572, 14, 112.285714, 163, 165, 
trial0000009, 000450, SNPR, 289, 6, 48.166667, SZIP, 483, 4, 120.750000, ZIP, 1801, 14, 128.642857, 162, 181, 
trial0000010, 000450, SNPR, 263, 6, 43.833333, SZIP, 355, 4, 88.750000, ZIP, 1844, 14, 131.714286, 96, 554, 
trial0000011, 000450, SNPR, 251, 6, 41.833333, SZIP, 519, 4, 129.750000, ZIP, 1740, 14, 124.285714, 166, 176, 
trial0000012, 000450, SNPR, 297, 6, 49.500000, SZIP, 511, 4, 127.750000, ZIP, 1746, 14, 124.714286, 158, 180, 
trial0000013, 000450, SNPR, 404, 6, 67.333333, SZIP, 505, 4, 126.250000, ZIP, 1517, 14, 108.357143, N, 153, 
trial0000014, 000450, SNPR, 200, 6, 33.333333, SZIP, 469, 4, 117.250000, ZIP, 1880, 14, 134.285714, 157, 174, 
trial0000015, 000450, SNPR, 265, 6, 44.166667, SZIP, 501, 4, 125.250000, ZIP, 1745, 14, 124.642857, 132, 141, 
trial0000016, 000450, SNPR, 276, 6, 46.000000, SZIP, 523, 4, 130.750000, ZIP, 1573, 14, 112.357143, N, 147, 
trial0000017, 000450, SNPR, 196, 6, 32.666667, SZIP, 521, 4, 130.250000, ZIP, 1455, 14, 103.928571, 141, 145, 
trial0000018, 000450, SNPR, 223, 6, 37.166667, SZIP, 540, 4, 135.000000, ZIP, 1690, 14, 120.714286, 166, 175, 
trial0000019, 000450, SNPR, 184, 6, 30.666667, SZIP, 385, 4, 96.250000, ZIP, 1465, 14, 104.642857, 140, 157, 
trial0000020, 000450, SNPR, 208, 6, 34.666667, SZIP, 521, 4, 130.250000, ZIP, 1893, 14, 135.214286, 132, 147, 
trial0000021, 000450, SNPR, 251, 6, 41.833333, SZIP, 534, 4, 133.500000, ZIP, 1873, 14, 133.785714, 137, 144, 
trial0000022, 000450, SNPR, 271, 6, 45.166667, SZIP, 472, 4, 118.000000, ZIP, 1384, 14, 98.857143, 127, 161, 
trial0000023, 000450, SNPR, 254, 6, 42.333333, SZIP, 476, 4, 119.000000, ZIP, 1740, 14, 124.285714, 160, 166, 
trial0000024, 000450, SNPR, 216, 6, 36.000000, SZIP, 642, 4, 160.500000, ZIP, 1650, 14, 117.857143, 108, 149, 
trial0000025, 000450, SNPR, 257, 6, 42.833333, SZIP, 562, 4, 140.500000, ZIP, 1602, 14, 114.428571, 160, 173, 
trial0000026, 000450, SNPR, 277, 6, 46.166667, SZIP, 450, 4, 112.500000, ZIP, 1654, 14, 118.142857, 125, 138, 
trial0000027, 000450, SNPR, 266, 6, 44.333333, SZIP, 501, 4, 125.250000, ZIP, 1589, 14, 113.500000, 133, 139, 
trial0000028, 000450, SNPR, 292, 6, 48.666667, SZIP, 401, 4, 100.250000, ZIP, 1221, 14, 87.214286, 168, 174, 
trial0000029, 000450, SNPR, 307, 6, 51.166667, SZIP, 348, 4, 87.000000, ZIP, 1535, 14, 109.642857, 127, 146, 
trial0000030, 000450, SNPR, 374, 6, 62.333333, SZIP, 443, 4, 110.750000, ZIP, 1557, 14, 111.214286, 141, 159, 
trial0000031, 000450, SNPR, 210, 6, 35.000000, SZIP, 454, 4, 113.500000, ZIP, 1559, 14, 111.357143, 166, 170, 
trial0000032, 000450, SNPR, 239, 6, 39.833333, SZIP, 451, 4, 112.750000, ZIP, 1625, 14, 116.071429, 161, 198, 
trial0000033, 000450, SNPR, 242, 6, 40.333333, SZIP, 365, 4, 91.250000, ZIP, 1855, 14, 132.500000, 146, 149, 
trial0000034, 000450, SNPR, 247, 6, 41.166667, SZIP, 509, 4, 127.250000, ZIP, 1639, 14, 117.071429, 117, 141, 
trial0000035, 000450, SNPR, 272, 6, 45.333333, SZIP, 431, 4, 107.750000, ZIP, 1589, 14, 113.500000, 163, 182, 
trial0000036, 000450, SNPR, 368, 6, 61.333333, SZIP, 544, 4, 136.000000, ZIP, 1783, 14, 127.357143, 114, 142, 
trial0000037, 000450, SNPR, 295, 6, 49.166667, SZIP, 469, 4, 117.250000, ZIP, 1549, 14, 110.642857, 117, 139, 
trial0000038, 000450, SNPR, 203, 6, 33.833333, SZIP, 466, 4, 116.500000, ZIP, 1492, 14, 106.571429, 165, 169, 
trial0000039, 000450, SNPR, 247, 6, 41.166667, SZIP, 433, 4, 108.250000, ZIP, 1634, 14, 116.714286, 145, 146, 
trial0000040, 000450, SNPR, 257, 6, 42.833333, SZIP, 575, 4, 143.750000, ZIP, 1770, 14, 126.428571, 112, 171, 
trial0000041, 000450, SNPR, 198, 6, 33.000000, SZIP, 448, 4, 112.000000, ZIP, 1456, 14, 104.000000, 107, 141, 
trial0000042, 000450, SNPR, 301, 6, 50.166667, SZIP, 456, 4, 114.000000, ZIP, 1779, 14, 127.071429, 46, 148, 
trial0000043, 000450, SNPR, 188, 6, 31.333333, SZIP, 421, 4, 105.250000, ZIP, 1611, 14, 115.071429, 167, 170, 
trial0000044, 000450, SNPR, 237, 6, 39.500000, SZIP, 491, 4, 122.750000, ZIP, 1518, 14, 108.428571, 161, 179, 
trial0000045, 000450, SNPR, 252, 6, 42.000000, SZIP, 585, 4, 146.250000, ZIP, 1690, 14, 120.714286, 1, 148, 
trial0000046, 000450, SNPR, 219, 6, 36.500000, SZIP, 459, 4, 114.750000, ZIP, 1743, 14, 124.500000, N, 162, 
trial0000047, 000450, SNPR, 265, 6, 44.166667, SZIP, 472, 4, 118.000000, ZIP, 1571, 14, 112.214286, 165, 181, 
trial0000048, 000450, SNPR, 253, 6, 42.166667, SZIP, 386, 4, 96.500000, ZIP, 1564, 14, 111.714286, N, 192, 
trial0000049, 000450, SNPR, 253, 6, 42.166667, SZIP, 484, 4, 121.000000, ZIP, 1611, 14, 115.071429, 142, 149, 
trial0000050, 000450, SNPR, 258, 6, 43.000000, SZIP, 499, 4, 124.750000, ZIP, 1672, 14, 119.428571, 112, N, 
trial0000001, 000450, SNPR, 320, 8, 40.000000, SZIP, 433, 4, 108.250000, ZIP, 1392, 12, 116.000000, N, 149, 
trial0000002, 000450, SNPR, 319, 8, 39.875000, SZIP, 457, 4, 114.250000, ZIP, 1314, 12, 109.500000, 134, 137, 
trial0000003, 000450, SNPR, 298, 8, 37.250000, SZIP, 380, 4, 95.000000, ZIP, 1511, 12, 125.916667, N, 174, 
trial0000004, 000450, SNPR, 392, 8, 49.000000, SZIP, 538, 4, 134.500000, ZIP, 1545, 12, 128.750000, 132, 148, 
trial0000005, 000450, SNPR, 393, 8, 49.125000, SZIP, 420, 4, 105.000000, ZIP, 1264, 12, 105.333333, 165, 183, 
trial0000006, 000450, SNPR, 364, 8, 45.500000, SZIP, 515, 4, 128.750000, ZIP, 1329, 12, 110.750000, 121, N, 
trial0000007, 000450, SNPR, 405, 8, 50.625000, SZIP, 448, 4, 112.000000, ZIP, 1532, 12, 127.666667, 70, 143, 
trial0000008, 000450, SNPR, 337, 8, 42.125000, SZIP, 598, 4, 149.500000, ZIP, 1307, 12, 108.916667, 144, 149, 
trial0000009, 000450, SNPR, 377, 8, 47.125000, SZIP, 464, 4, 116.000000, ZIP, 1412, 12, 117.666667, 142, 169, 
trial0000010, 000450, SNPR, 393, 8, 49.125000, SZIP, 401, 4, 100.250000, ZIP, 1338, 12, 111.500000, 112, 131, 
trial0000011, 000450, SNPR, 357, 8, 44.625000, SZIP, 446, 4, 111.500000, ZIP, 1475, 12, 122.916667, N, 180, 
trial0000012, 000450, SNPR, 288, 8, 36.000000, SZIP, 483, 4, 120.750000, ZIP, 1427, 12, 118.916667, 136, 138, 
trial0000013, 000450, SNPR, 406, 8, 50.750000, SZIP, 344, 4, 86.000000, ZIP, 1173, 12, 97.750000, N, 149, 
trial0000014, 000450, SNPR, 287, 8, 35.875000, SZIP, 397, 4, 99.250000, ZIP, 1202, 12, 100.166667, 156, 185, 
trial0000015, 000450, SNPR, 383, 8, 47.875000, SZIP, 527, 4, 131.750000, ZIP, 1281, 12, 106.750000, 150, 168, 
trial0000016, 000450, SNPR, 325, 8, 40.625000, SZIP, 520, 4, 130.000000, ZIP, 1301, 12, 108.416667, 119, 148, 
trial0000017, 000450, SNPR, 391, 8, 48.875000, SZIP, 389, 4, 97.250000, ZIP, 1356, 12, 113.000000, 108, 147, 
trial0000018, 000450, SNPR, 417, 8, 52.125000, SZIP, 452, 4, 113.000000, ZIP, 1278, 12, 106.500000, 98, 147, 
trial0000019, 000450, SNPR, 366, 8, 45.750000, SZIP, 506, 4, 126.500000, ZIP, 1415, 12, 117.916667, 140, 790, 
trial0000020, 000450, SNPR, 351, 8, 43.875000, SZIP, 422, 4, 105.500000, ZIP, 1552, 12, 129.333333, 117, 151, 
trial0000021, 000450, SNPR, 289, 8, 36.125000, SZIP, 386, 4, 96.500000, ZIP, 1712, 12, 142.666667, 1, 135, 
trial0000022, 000450, SNPR, 368, 8, 46.000000, SZIP, 539, 4, 134.750000, ZIP, 1402, 12, 116.833333, N, N, 
trial0000023, 000450, SNPR, 335, 8, 41.875000, SZIP, 583, 4, 145.750000, ZIP, 1262, 12, 105.166667, 130, 166, 
trial0000024, 000450, SNPR, 271, 8, 33.875000, SZIP, 473, 4, 118.250000, ZIP, 1404, 12, 117.000000, 128, 146, 
trial0000025, 000450, SNPR, 338, 8, 42.250000, SZIP, 504, 4, 126.000000, ZIP, 1394, 12, 116.166667, 117, 146, 
trial0000026, 000450, SNPR, 381, 8, 47.625000, SZIP, 497, 4, 124.250000, ZIP, 1383, 12, 115.250000, 144, 182, 
trial0000027, 000450, SNPR, 284, 8, 35.500000, SZIP, 444, 4, 111.000000, ZIP, 1326, 12, 110.500000, 144, 148, 
trial0000028, 000450, SNPR, 382, 8, 47.750000, SZIP, 386, 4, 96.500000, ZIP, 1580, 12, 131.666667, 117, 143, 
trial0000029, 000450, SNPR, 338, 8, 42.250000, SZIP, 435, 4, 108.750000, ZIP, 1471, 12, 122.583333, 154, 172, 
trial0000030, 000450, SNPR, 346, 8, 43.250000, SZIP, 528, 4, 132.000000, ZIP, 1395, 12, 116.250000, 120, 147, 
trial0000031, 000450, SNPR, 461, 8, 57.625000, SZIP, 406, 4, 101.500000, ZIP, 1372, 12, 114.333333, 108, 143, 
trial0000032, 000450, SNPR, 311, 8, 38.875000, SZIP, 507, 4, 126.750000, ZIP, 1369, 12, 114.083333, 162, 172, 
trial0000033, 000450, SNPR, 333, 8, 41.625000, SZIP, 512, 4, 128.000000, ZIP, 1301, 12, 108.416667, 120, 147, 
trial0000034, 000450, SNPR, 333, 8, 41.625000, SZIP, 427, 4, 106.750000, ZIP, 1392, 12, 116.000000, 134, 145, 
trial0000035, 000450, SNPR, 338, 8, 42.250000, SZIP, 508, 4, 127.000000, ZIP, 1471, 12, 122.583333, 134, 149, 
trial0000036, 000450, SNPR, 369, 8, 46.125000, SZIP, 460, 4, 115.000000, ZIP, 1542, 12, 128.500000, N, 281, 
trial0000037, 000450, SNPR, 298, 8, 37.250000, SZIP, 386, 4, 96.500000, ZIP, 1170, 12, 97.500000, 126, 148, 
trial0000038, 000450, SNPR, 327, 8, 40.875000, SZIP, 533, 4, 133.250000, ZIP, 1433, 12, 119.416667, 135, 144, 
trial0000039, 000450, SNPR, 375, 8, 46.875000, SZIP, 551, 4, 137.750000, ZIP, 1231, 12, 102.583333, 138, 142, 
trial0000040, 000450, SNPR, 436, 8, 54.500000, SZIP, 395, 4, 98.750000, ZIP, 922, 12, 76.833333, 140, 147, 
trial0000041, 000450, SNPR, 288, 8, 36.000000, SZIP, 650, 4, 162.500000, ZIP, 1429, 12, 119.083333, N, 138, 
trial0000042, 000450, SNPR, 367, 8, 45.875000, SZIP, 398, 4, 99.500000, ZIP, 1326, 12, 110.500000, N, 207, 
trial0000043, 000450, SNPR, 382, 8, 47.750000, SZIP, 325, 4, 81.250000, ZIP, 1199, 12, 99.916667, 128, 137, 
trial0000044, 000450, SNPR, 346, 8, 43.250000, SZIP, 434, 4, 108.500000, ZIP, 1470, 12, 122.500000, 145, 149, 
trial0000045, 000450, SNPR, 381, 8, 47.625000, SZIP, 531, 4, 132.750000, ZIP, 1320, 12, 110.000000, 134, 147, 
trial0000046, 000450, SNPR, 382, 8, 47.750000, SZIP, 495, 4, 123.750000, ZIP, 1292, 12, 107.666667, 158, 169, 
trial0000047, 000450, SNPR, 381, 8, 47.625000, SZIP, 430, 4, 107.500000, ZIP, 1387, 12, 115.583333, N, 135, 
trial0000048, 000450, SNPR, 423, 8, 52.875000, SZIP, 549, 4, 137.250000, ZIP, 1095, 12, 91.250000, 109, 149, 
trial0000049, 000450, SNPR, 408, 8, 51.000000, SZIP, 394, 4, 98.500000, ZIP, 1539, 12, 128.250000, 159, 165, 
trial0000050, 000450, SNPR, 293, 8, 36.625000, SZIP, 455, 4, 113.750000, ZIP, 1333, 12, 111.083333, 165, 175, 
trial0000001, 000450, SNPR, 417, 10, 41.700000, SZIP, 468, 4, 117.000000, ZIP, 1208, 10, 120.800000, 133, 140, 
trial0000002, 000450, SNPR, 424, 10, 42.400000, SZIP, 428, 4, 107.000000, ZIP, 1126, 10, 112.600000, 137, 150, 
trial0000003, 000450, SNPR, 417, 10, 41.700000, SZIP, 434, 4, 108.500000, ZIP, 1006, 10, 100.600000, 102, 177, 
trial0000004, 000450, SNPR, 495, 10, 49.500000, SZIP, 424, 4, 106.000000, ZIP, 1288, 10, 128.800000, 1, 141, 
trial0000005, 000450, SNPR, 358, 10, 35.800000, SZIP, 335, 4, 83.750000, ZIP, 820, 10, 82.000000, 158, 171, 
trial0000006, 000450, SNPR, 377, 10, 37.700000, SZIP, 486, 4, 121.500000, ZIP, 983, 10, 98.300000, 112, 149, 
trial0000007, 000450, SNPR, 404, 10, 40.400000, SZIP, 594, 4, 148.500000, ZIP, 843, 10, 84.300000, 132, 148, 
trial0000008, 000450, SNPR, 355, 10, 35.500000, SZIP, 537, 4, 134.250000, ZIP, 1220, 10, 122.000000, 139, 145, 
trial0000009, 000450, SNPR, 385, 10, 38.500000, SZIP, 359, 4, 89.750000, ZIP, 1004, 10, 100.400000, 123, 144, 
trial0000010, 000450, SNPR, 395, 10, 39.500000, SZIP, 455, 4, 113.750000, ZIP, 1060, 10, 106.000000, N, 148, 
trial0000011, 000450, SNPR, 421, 10, 42.100000, SZIP, 554, 4, 138.500000, ZIP, 1055, 10, 105.500000, 165, 200, 
trial0000012, 000450, SNPR, 501, 10, 50.100000, SZIP, 552, 4, 138.000000, ZIP, 1165, 10, 116.500000, 159, 270, 
trial0000013, 000450, SNPR, 382, 10, 38.200000, SZIP, 481, 4, 120.250000, ZIP, 1216, 10, 121.600000, 162, 175, 
trial0000014, 000450, SNPR, 467, 10, 46.700000, SZIP, 495, 4, 123.750000, ZIP, 895, 10, 89.500000, 139, 147, 
trial0000015, 000450, SNPR, 346, 10, 34.600000, SZIP, 498, 4, 124.500000, ZIP, 1291, 10, 129.100000, 140, 148, 
trial0000016, 000450, SNPR, 469, 10, 46.900000, SZIP, 435, 4, 108.750000, ZIP, 979, 10, 97.900000, 134, 149, 
trial0000017, 000450, SNPR, 447, 10, 44.700000, SZIP, 359, 4, 89.750000, ZIP, 868, 10, 86.800000, 140, 149, 
trial0000018, 000450, SNPR, 446, 10, 44.600000, SZIP, 345, 4, 86.250000, ZIP, 1071, 10, 107.100000, 105, 149, 
trial0000019, 000450, SNPR, 435, 10, 43.500000, SZIP, 452, 4, 113.000000, ZIP, 1445, 10, 144.500000, 130, 147, 
trial0000020, 000450, SNPR, 428, 10, 42.800000, SZIP, 433, 4, 108.250000, ZIP, 1172, 10, 117.200000, 143, 147, 
trial0000021, 000450, SNPR, 479, 10, 47.900000, SZIP, 383, 4, 95.750000, ZIP, 1186, 10, 118.600000, 82, 187, 
trial0000022, 000450, SNPR, 568, 10, 56.800000, SZIP, 590, 4, 147.500000, ZIP, 1057, 10, 105.700000, 131, 142, 
trial0000023, 000450, SNPR, 374, 10, 37.400000, SZIP, 531, 4, 132.750000, ZIP, 1182, 10, 118.200000, 142, 158, 
trial0000024, 000450, SNPR, 520, 10, 52.000000, SZIP, 352, 4, 88.000000, ZIP, 742, 10, 74.200000, 153, 177, 
trial0000025, 000450, SNPR, 384, 10, 38.400000, SZIP, 557, 4, 139.250000, ZIP, 1341, 10, 134.100000, N, 148, 
trial0000026, 000450, SNPR, 318, 10, 31.800000, SZIP, 384, 4, 96.000000, ZIP, 1202, 10, 120.200000, 136, 148, 
trial0000027, 000450, SNPR, 423, 10, 42.300000, SZIP, 488, 4, 122.000000, ZIP, 946, 10, 94.600000, 161, 200, 
trial0000028, 000450, SNPR, 393, 10, 39.300000, SZIP, 495, 4, 123.750000, ZIP, 1179, 10, 117.900000, 127, 137, 
trial0000029, 000450, SNPR, 531, 10, 53.100000, SZIP, 527, 4, 131.750000, ZIP, 1290, 10, 129.000000, 119, 141, 
trial0000030, 000450, SNPR, 455, 10, 45.500000, SZIP, 500, 4, 125.000000, ZIP, 1186, 10, 118.600000, 111, 151, 
trial0000031, 000450, SNPR, 524, 10, 52.400000, SZIP, 351, 4, 87.750000, ZIP, 840, 10, 84.000000, 113, 141, 
trial0000032, 000450, SNPR, 371, 10, 37.100000, SZIP, 623, 4, 155.750000, ZIP, 1158, 10, 115.800000, 114, 146, 
trial0000033, 000450, SNPR, 545, 10, 54.500000, SZIP, 596, 4, 149.000000, ZIP, 889, 10, 88.900000, 112, 144, 
trial0000034, 000450, SNPR, 429, 10, 42.900000, SZIP, 395, 4, 98.750000, ZIP, 1111, 10, 111.100000, 144, 185, 
trial0000035, 000450, SNPR, 430, 10, 43.000000, SZIP, 516, 4, 129.000000, ZIP, 1239, 10, 123.900000, 130, 152, 
trial0000036, 000450, SNPR, 403, 10, 40.300000, SZIP, 335, 4, 83.750000, ZIP, 955, 10, 95.500000, 1, 139, 
trial0000037, 000450, SNPR, 327, 10, 32.700000, SZIP, 458, 4, 114.500000, ZIP, 1315, 10, 131.500000, 157, 172, 
trial0000038, 000450, SNPR, 379, 10, 37.900000, SZIP, 526, 4, 131.500000, ZIP, 1314, 10, 131.400000, 167, 190, 
trial0000039, 000450, SNPR, 411, 10, 41.100000, SZIP, 395, 4, 98.750000, ZIP, 960, 10, 96.000000, 133, 148, 
trial0000040, 000450, SNPR, 337, 10, 33.700000, SZIP, 523, 4, 130.750000, ZIP, 1141, 10, 114.100000, 168, 170, 
trial0000041, 000450, SNPR, 384, 10, 38.400000, SZIP, 497, 4, 124.250000, ZIP, 1100, 10, 110.000000, 137, 194, 
trial0000042, 000450, SNPR, 451, 10, 45.100000, SZIP, 425, 4, 106.250000, ZIP, 1236, 10, 123.600000, 163, 181, 
trial0000043, 000450, SNPR, 347, 10, 34.700000, SZIP, 474, 4, 118.500000, ZIP, 1410, 10, 141.000000, 92, 140, 
trial0000044, 000450, SNPR, 316, 10, 31.600000, SZIP, 491, 4, 122.750000, ZIP, 1256, 10, 125.600000, 166, 184, 
trial0000045, 000450, SNPR, 467, 10, 46.700000, SZIP, 546, 4, 136.500000, ZIP, 1091, 10, 109.100000, 135, 141, 
trial0000046, 000450, SNPR, 407, 10, 40.700000, SZIP, 439, 4, 109.750000, ZIP, 1234, 10, 123.400000, 161, 165, 
trial0000047, 000450, SNPR, 418, 10, 41.800000, SZIP, 406, 4, 101.500000, ZIP, 1247, 10, 124.700000, 150, 177, 
trial0000048, 000450, SNPR, 452, 10, 45.200000, SZIP, 484, 4, 121.000000, ZIP, 1078, 10, 107.800000, 126, 141, 
trial0000049, 000450, SNPR, 347, 10, 34.700000, SZIP, 502, 4, 125.500000, ZIP, 1075, 10, 107.500000, 140, 159, 
trial0000050, 000450, SNPR, 495, 10, 49.500000, SZIP, 541, 4, 135.250000, ZIP, 1281, 10, 128.100000, 112, 150, 
trial0000001, 000450, SNPR, 609, 12, 50.750000, SZIP, 448, 4, 112.000000, ZIP, 816, 8, 102.000000, 162, 216, 
trial0000002, 000450, SNPR, 593, 12, 49.416667, SZIP, 435, 4, 108.750000, ZIP, 909, 8, 113.625000, 160, 191, 
trial0000003, 000450, SNPR, 417, 12, 34.750000, SZIP, 523, 4, 130.750000, ZIP, 1032, 8, 129.000000, 111, 137, 
trial0000004, 000450, SNPR, 471, 12, 39.250000, SZIP, 393, 4, 98.250000, ZIP, 822, 8, 102.750000, 141, 162, 
trial0000005, 000450, SNPR, 639, 12, 53.250000, SZIP, 542, 4, 135.500000, ZIP, 978, 8, 122.250000, 129, 146, 
trial0000006, 000450, SNPR, 595, 12, 49.583333, SZIP, 342, 4, 85.500000, ZIP, 887, 8, 110.875000, 133, 142, 
trial0000007, 000450, SNPR, 565, 12, 47.083333, SZIP, 352, 4, 88.000000, ZIP, 886, 8, 110.750000, N, 158, 
trial0000008, 000450, SNPR, 545, 12, 45.416667, SZIP, 489, 4, 122.250000, ZIP, 1000, 8, 125.000000, 134, 154, 
trial0000009, 000450, SNPR, 487, 12, 40.583333, SZIP, 510, 4, 127.500000, ZIP, 822, 8, 102.750000, 128, 147, 
trial0000010, 000450, SNPR, 458, 12, 38.166667, SZIP, 433, 4, 108.250000, ZIP, 852, 8, 106.500000, 137, 148, 
trial0000011, 000450, SNPR, 459, 12, 38.250000, SZIP, 483, 4, 120.750000, ZIP, 858, 8, 107.250000, 165, 177, 
trial0000012, 000450, SNPR, 480, 12, 40.000000, SZIP, 447, 4, 111.750000, ZIP, 1026, 8, 128.250000, 100, 315, 
trial0000013, 000450, SNPR, 530, 12, 44.166667, SZIP, 583, 4, 145.750000, ZIP, 950, 8, 118.750000, 120, 141, 
trial0000014, 000450, SNPR, 469, 12, 39.083333, SZIP, 453, 4, 113.250000, ZIP, 848, 8, 106.000000, 136, 138, 
trial0000015, 000450, SNPR, 465, 12, 38.750000, SZIP, 401, 4, 100.250000, ZIP, 804, 8, 100.500000, 138, 148, 
trial0000016, 000450, SNPR, 537, 12, 44.750000, SZIP, 539, 4, 134.750000, ZIP, 991, 8, 123.875000, 140, 158, 
trial0000017, 000450, SNPR, 417, 12, 34.750000, SZIP, 399, 4, 99.750000, ZIP, 806, 8, 100.750000, 130, 137, 
trial0000018, 000450, SNPR, 542, 12, 45.166667, SZIP, 435, 4, 108.750000, ZIP, 927, 8, 115.875000, 126, 191, 
trial0000019, 000450, SNPR, 460, 12, 38.333333, SZIP, 416, 4, 104.000000, ZIP, 891, 8, 111.375000, N, 140, 
trial0000020, 000450, SNPR, 579, 12, 48.250000, SZIP, 405, 4, 101.250000, ZIP, 967, 8, 120.875000, 122, 188, 
trial0000021, 000450, SNPR, 466, 12, 38.833333, SZIP, 394, 4, 98.500000, ZIP, 734, 8, 91.750000, 109, 137, 
trial0000022, 000450, SNPR, 474, 12, 39.500000, SZIP, 586, 4, 146.500000, ZIP, 836, 8, 104.500000, 110, 148, 
trial0000023, 000450, SNPR, 496, 12, 41.333333, SZIP, 481, 4, 120.250000, ZIP, 890, 8, 111.250000, 105, 149, 
trial0000024, 000450, SNPR, 485, 12, 40.416667, SZIP, 447, 4, 111.750000, ZIP, 905, 8, 113.125000, 146, 205, 
trial0000025, 000450, SNPR, 464, 12, 38.666667, SZIP, 430, 4, 107.500000, ZIP, 888, 8, 111.000000, 163, 177, 
trial0000026, 000450, SNPR, 527, 12, 43.916667, SZIP, 495, 4, 123.750000, ZIP, 1011, 8, 126.375000, 168, 178, 
trial0000027, 000450, SNPR, 416, 12, 34.666667, SZIP, 446, 4, 111.500000, ZIP, 699, 8, 87.375000, 138, 148, 
trial0000028, 000450, SNPR, 454, 12, 37.833333, SZIP, 513, 4, 128.250000, ZIP, 1001, 8, 125.125000, 126, 145, 
trial0000029, 000450, SNPR, 579, 12, 48.250000, SZIP, 440, 4, 110.000000, ZIP, 751, 8, 93.875000, 161, 189, 
trial0000030, 000450, SNPR, 483, 12, 40.250000, SZIP, 546, 4, 136.500000, ZIP, 1040, 8, 130.000000, 143, 148, 
trial0000031, 000450, SNPR, 523, 12, 43.583333, SZIP, 428, 4, 107.000000, ZIP, 1028, 8, 128.500000, 135, 167, 
trial0000032, 000450, SNPR, 432, 12, 36.000000, SZIP, 457, 4, 114.250000, ZIP, 807, 8, 100.875000, N, 136, 
trial0000033, 000450, SNPR, 463, 12, 38.583333, SZIP, 414, 4, 103.500000, ZIP, 828, 8, 103.500000, 157, 170, 
trial0000034, 000450, SNPR, 387, 12, 32.250000, SZIP, 470, 4, 117.500000, ZIP, 953, 8, 119.125000, 109, 139, 
trial0000035, 000450, SNPR, 386, 12, 32.166667, SZIP, 364, 4, 91.000000, ZIP, 892, 8, 111.500000, 161, 179, 
trial0000036, 000450, SNPR, 453, 12, 37.750000, SZIP, 478, 4, 119.500000, ZIP, 932, 8, 116.500000, 127, 149, 
trial0000037, 000450, SNPR, 408, 12, 34.000000, SZIP, 370, 4, 92.500000, ZIP, 780, 8, 97.500000, 138, 147, 
trial0000038, 000450, SNPR, 625, 12, 52.083333, SZIP, 433, 4, 108.250000, ZIP, 839, 8, 104.875000, N, 1000, 
trial0000039, 000450, SNPR, 536, 12, 44.666667, SZIP, 480, 4, 120.000000, ZIP, 758, 8, 94.750000, 1, 143, 
trial0000040, 000450, SNPR, 282, 12, 23.500000, SZIP, 459, 4, 114.750000, ZIP, 1074, 8, 134.250000, 131, 144, 
trial0000041, 000450, SNPR, 445, 12, 37.083333, SZIP, 457, 4, 114.250000, ZIP, 1009, 8, 126.125000, 1, 145, 
