trial0000086, 000600, GVWY, 336, 2, 168.000000, SHVR, 211, 2, 105.500000, ZIC, 374, 4, 93.500000, ZIP, 2872, 24, 119.666667, 110, 127, 
trial0000087, 000600, GVWY, 356, 2, 178.000000, SHVR, 158, 2, 79.000000, ZIC, 625, 4, 156.250000, ZIP, 2949, 24, 122.875000, 101, 104, 
trial0000088, 000600, GVWY, 330, 2, 165.000000, SHVR, 195, 2, 97.500000, ZIC, 409, 4, 102.250000, ZIP, 3111, 24, 129.625000, 113, 114, 
trial0000089, 000600, GVWY, 312, 2, 156.000000, SHVR, 222, 2, 111.000000, ZIC, 335, 4, 83.750000, ZIP, 2795, 24, 116.458333, 115, 122, 
trial0000090, 000600, GVWY, 318, 2, 159.000000, SHVR, 255, 2, 127.500000, ZIC, 360, 4, 90.000000, ZIP, 3200, 24, 133.333333, 117, 138, 
trial0000091, 000600, GVWY, 337, 2, 168.500000, SHVR, 310, 2, 155.000000, ZIC, 457, 4, 114.250000, ZIP, 3062, 24, 127.583333, 126, 132, 
trial0000092, 000600, GVWY, 307, 2, 153.500000, SHVR, 312, 2, 156.000000, ZIC, 303, 4, 75.750000, ZIP, 3007, 24, 125.291667, 116, 125, 
trial0000093, 000600, GVWY, 353, 2, 176.500000, SHVR, 228, 2, 114.000000, ZIC, 450, 4, 112.500000, ZIP, 3200, 24, 133.333333, 124, 131, 
trial0000094, 000600, GVWY, 317, 2, 158.500000, SHVR, 261, 2, 130.500000, ZIC, 422, 4, 105.500000, ZIP, 3054, 24, 127.250000, 116, 143, 
trial0000095, 000600, GVWY, 264, 2, 132.000000, SHVR, 206, 2, 103.000000, ZIC, 461, 4, 115.250000, ZIP, 2903, 24, 120.958333, 117, 138, 
trial0000096, 000600, GVWY, 223, 2, 111.500000, SHVR, 255, 2, 127.500000, ZIC, 321, 4, 80.250000, ZIP, 3133, 24, 130.541667, 117, 154, 
trial0000097, 000600, GVWY, 280, 2, 140.000000, SHVR, 167, 2, 83.500000, ZIC, 426, 4, 106.500000, ZIP, 3121, 24, 130.041667, 103, 107, 
trial0000098, 000600, GVWY, 308, 2, 154.000000, SHVR, 209, 2, 104.500000, ZIC, 311, 4, 77.750000, ZIP, 3200, 24, 133.333333, 113, 127, 
trial0000099, 000600, GVWY, 293, 2, 146.500000, SHVR, 222, 2, 111.000000, ZIC, 236, 4, 59.000000, ZIP, 3107, 24, 129.458333, 106, 117, 
trial0000100, 000600, GVWY, 268, 2, 134.000000, SHVR, 171, 2, 85.500000, ZIC, 467, 4, 116.750000, ZIP, 2962, 24, 123.416667, 113, 115, 
trial0000101, 000600, GVWY, 287, 2, 143.500000, SHVR, 266, 2, 133.000000, ZIC, 585, 6, 97.500000, ZIP, 2847, 22, 129.409091, 124, 137, 
trial0000102, 000600, GVWY, 259, 2, 129.500000, SHVR, 273, 2, 136.500000, ZIC, 722, 6, 120.333333, ZIP, 2518, 22, 114.454545, 108, 117, 
trial0000103, 000600, GVWY, 376, 2, 188.000000, SHVR, 259, 2, 129.500000, ZIC, 852, 6, 142.000000, ZIP, 2765, 22, 125.681818, 124, 132, 
