trial0000005, 000450, SZIP, 1243, 10, 124.300000, ZIP, 813, 6, 135.500000, 110, 141, 
trial0000006, 000450, SZIP, 1030, 10, 103.000000, ZIP, 583, 6, 97.166667, 111, 144, 
trial0000007, 000450, SZIP, 1041, 10, 104.100000, ZIP, 787, 6, 131.166667, 162, 243, 
trial0000008, 000450, SZIP, 1005, 10, 100.500000, ZIP, 540, 6, 90.000000, 161, 196, 
trial0000009, 000450, SZIP, 1072, 10, 107.200000, ZIP, 772, 6, 128.666667, 165, 208, 
trial0000010, 000450, SZIP, 1211, 10, 121.100000, ZIP, 682, 6, 113.666667, 110, 164, 
trial0000011, 000450, SZIP, 1194, 10, 119.400000, ZIP, 695, 6, 115.833333, 141, 656, 
trial0000012, 000450, SZIP, 1068, 10, 106.800000, ZIP, 822, 6, 137.000000, 142, 148, 
trial0000013, 000450, SZIP, 1204, 10, 120.400000, ZIP, 612, 6, 102.000000, 144, 147, 
trial0000014, 000450, SZIP, 971, 10, 97.100000, ZIP, 661, 6, 110.166667, 165, 347, 
trial0000015, 000450, SZIP, 1156, 10, 115.600000, ZIP, 772, 6, 128.666667, N, N, 
trial0000016, 000450, SZIP, 1239, 10, 123.900000, ZIP, 704, 6, 117.333333, N, 148, 
trial0000017, 000450, SZIP, 1220, 10, 122.000000, ZIP, 693, 6, 115.500000, 111, 160, 
trial0000018, 000450, SZIP, 1161, 10, 116.100000, ZIP, 631, 6, 105.166667, 106, N, 
trial0000019, 000450, SZIP, 1259, 10, 125.900000, ZIP, 636, 6, 106.000000, 1, 153, 
trial0000020, 000450, SZIP, 1314, 10, 131.400000, ZIP, 747, 6, 124.500000, 157, 193, 
trial0000021, 000450, SZIP, 1051, 10, 105.100000, ZIP, 875, 6, 145.833333, 163, 190, 
trial0000022, 000450, SZIP, 920, 10, 92.000000, ZIP, 708, 6, 118.000000, 152, 164, 
trial0000023, 000450, SZIP, 1232, 10, 123.200000, ZIP, 666, 6, 111.000000, 118, 181, 
trial0000024, 000450, SZIP, 1159, 10, 115.900000, ZIP, 687, 6, 114.500000, 112, 137, 
trial0000025, 000450, SZIP, 1025, 10, 102.500000, ZIP, 727, 6, 121.166667, 112, 162, 
trial0000026, 000450, SZIP, 1006, 10, 100.600000, ZIP, 765, 6, 127.500000, 148, 188, 
trial0000027, 000450, SZIP, 1306, 10, 130.600000, ZIP, 704, 6, 117.333333, 128, 142, 
trial0000028, 000450, SZIP, 1274, 10, 127.400000, ZIP, 783, 6, 130.500000, 112, 146, 
trial0000029, 000450, SZIP, 1202, 10, 120.200000, ZIP, 641, 6, 106.833333, 136, 148, 
trial0000030, 000450, SZIP, 1325, 10, 132.500000, ZIP, 826, 6, 137.666667, 96, 147, 
trial0000031, 000450, SZIP, 1003, 10, 100.300000, ZIP, 710, 6, 118.333333, 161, 205, 
trial0000032, 000450, SZIP, 1216, 10, 121.600000, ZIP, 753, 6, 125.500000, 92, N, 
trial0000033, 000450, SZIP, 1033, 10, 103.300000, ZIP, 744, 6, 124.000000, 139, 159, 
trial0000034, 000450, SZIP, 1296, 10, 129.600000, ZIP, 705, 6, 117.500000, N, 140, 
trial0000035, 000450, SZIP, 1157, 10, 115.700000, ZIP, 752, 6, 125.333333, 146, 195, 
trial0000036, 000450, SZIP, 1132, 10, 113.200000, ZIP, 600, 6, 100.000000, 78, 148, 
trial0000037, 000450, SZIP, 1160, 10, 116.000000, ZIP, 742, 6, 123.666667, 111, 148, 
trial0000038, 000450, SZIP, 1145, 10, 114.500000, ZIP, 555, 6, 92.500000, 160, 188, 
trial0000039, 000450, SZIP, 1248, 10, 124.800000, ZIP, 651, 6, 108.500000, 114, N, 
trial0000040, 000450, SZIP, 1221, 10, 122.100000, ZIP, 938, 6, 156.333333, N, 204, 
trial0000041, 000450, SZIP, 1215, 10, 121.500000, ZIP, 716, 6, 119.333333, 158, N, 
trial0000042, 000450, SZIP, 1389, 10, 138.900000, ZIP, 830, 6, 138.333333, 150, 190, 
trial0000043, 000450, SZIP, 1081, 10, 108.100000, ZIP, 558, 6, 93.000000, 140, 182, 
trial0000044, 000450, SZIP, 1164, 10, 116.400000, ZIP, 764, 6, 127.333333, 144, 149, 
trial0000045, 000450, SZIP, 1240, 10, 124.000000, ZIP, 789, 6, 131.500000, N, 194, 
trial0000046, 000450, SZIP, 1214, 10, 121.400000, ZIP, 869, 6, 144.833333, 157, 830, 
trial0000047, 000450, SZIP, 1156, 10, 115.600000, ZIP, 758, 6, 126.333333, 138, 190, 
trial0000048, 000450, SZIP, 1077, 10, 107.700000, ZIP, 618, 6, 103.000000, N, 148, 
trial0000049, 000450, SZIP, 1303, 10, 130.300000, ZIP, 663, 6, 110.500000, 107, 145, 
trial0000050, 000450, SZIP, 1190, 10, 119.000000, ZIP, 541, 6, 90.166667, N, 167, 
trial0000001, 000450, SZIP, 1202, 12, 100.166667, ZIP, 466, 4, 116.500000, 156, 186, 
trial0000002, 000450, SZIP, 1318, 12, 109.833333, ZIP, 569, 4, 142.250000, 165, 185, 
trial0000003, 000450, SZIP, 1476, 12, 123.000000, ZIP, 421, 4, 105.250000, 161, 184, 
trial0000004, 000450, SZIP, 1460, 12, 121.666667, ZIP, 613, 4, 153.250000, 167, 190, 
trial0000005, 000450, SZIP, 1340, 12, 111.666667, ZIP, 513, 4, 128.250000, 35, 146, 
trial0000006, 000450, SZIP, 1420, 12, 118.333333, ZIP, 409, 4, 102.250000, 120, 148, 
trial0000007, 000450, SZIP, 1556, 12, 129.666667, ZIP, 462, 4, 115.500000, N, 147, 
trial0000008, 000450, SZIP, 1226, 12, 102.166667, ZIP, 404, 4, 101.000000, 1, 138, 
trial0000009, 000450, SZIP, 1406, 12, 117.166667, ZIP, 465, 4, 116.250000, 162, 1000, 
trial0000010, 000450, SZIP, 1703, 12, 141.916667, ZIP, 427, 4, 106.750000, N, 137, 
trial0000011, 000450, SZIP, 1429, 12, 119.083333, ZIP, 555, 4, 138.750000, 139, 189, 
trial0000012, 000450, SZIP, 1325, 12, 110.416667, ZIP, 669, 4, 167.250000, 159, N, 
trial0000013, 000450, SZIP, 1355, 12, 112.916667, ZIP, 502, 4, 125.500000, 160, 222, 
trial0000014, 000450, SZIP, 1350, 12, 112.500000, ZIP, 455, 4, 113.750000, 162, 184, 
trial0000015, 000450, SZIP, 1321, 12, 110.083333, ZIP, 448, 4, 112.000000, 107, 173, 
